"colony_id","location","surveyyear","period","method","transect","species","category","code","code_meaning","extent","notes"
"231012MGNT4080785","Magens Bay",2023,"Annual","belt","4","Porites astreoides","Macroalgae","DICT","Dictyota spp.",20,NA
"231012MGNT4080786","Magens Bay",2023,"Annual","belt","4","Porites astreoides","Macroalgae","DICT","Dictyota spp.",5,"green"
"231012MGNT4080787","Magens Bay",2023,"Annual","belt","4","Porites porites","Macroalgae","DICT","Dictyota spp.",25,NA
"231012MGNT4080788","Magens Bay",2023,"Annual","belt","4","Porites astreoides","Cyanobacteria","SCX","Schizothrix spp.",50,NA
"231012MGNT4080788","Magens Bay",2023,"Annual","belt","4","Porites astreoides","Macroalgae","DICT","Dictyota spp.",15,NA
"231012MGNT4080789","Magens Bay",2023,"Annual","belt","4","Porites astreoides","Macroalgae","DICT","Dictyota spp.",4,NA
"231012MGNT4080790","Magens Bay",2023,"Annual","belt","4","Stephanocoenia intersepta","Cyanobacteria","SCX","Schizothrix spp.",25,NA
"231012MGNT4080790","Magens Bay",2023,"Annual","belt","4","Stephanocoenia intersepta","Macroalgae","DICT","Dictyota spp.",10,NA
"231012MGNT4080791","Magens Bay",2023,"Annual","belt","4","Siderastrea siderea",NA,NA,NA,0,NA
"231012MGNT4080792","Magens Bay",2023,"Annual","belt","4","Orbicella annularis","Macroalgae","FIL","Filamentous turf",10,NA
"231012MGNT4080792","Magens Bay",2023,"Annual","belt","4","Orbicella annularis","Multiple","SADUS","Stegastes adustus: not distinguished between Interaction, Predator, Predation",1,NA
"231012MGNT4080792","Magens Bay",2023,"Annual","belt","4","Orbicella annularis","Predation","BITES","Bites",5,NA
"231012MGNT4080793","Magens Bay",2023,"Annual","belt","4","Porites astreoides","Macroalgae","FIL","Filamentous turf",8,NA
"231012MGNT4080794","Magens Bay",2023,"Annual","belt","4","Porites astreoides","Macroalgae","FIL","Filamentous turf",10,NA
"231012MGNT4080794","Magens Bay",2023,"Annual","belt","4","Porites astreoides","Multiple","SADUS","Stegastes adustus: not distinguished between Interaction, Predator, Predation",1,NA
"231012MGNT4080795","Magens Bay",2023,"Annual","belt","4","Orbicella annularis","Macroalgae","DICT","Dictyota spp.",20,NA
"231012MGNT4080796","Magens Bay",2023,"Annual","belt","4","Porites astreoides","Macroalgae","DICT","Dictyota spp.",50,NA
"231012MGNT4080797","Magens Bay",2023,"Annual","belt","4","Porites astreoides",NA,NA,NA,0,NA
"231012MGNT4080798","Magens Bay",2023,"Annual","belt","4","Porites porites","Macroalgae","DICT","Dictyota spp.",15,NA
"231012MGNT4080798","Magens Bay",2023,"Annual","belt","4","Porites porites","Sponge","CLIO","Cliothosa delitrix (formerly Cliona delitrix)",10,NA
"231012MGNT4080799","Magens Bay",2023,"Annual","belt","4","Porites astreoides",NA,NA,NA,0,NA
"231012MGNT4080800","Magens Bay",2023,"Annual","belt","4","Siderastrea siderea","Macroalgae","DICT","Dictyota spp.",10,NA
"231012MGNT4080801","Magens Bay",2023,"Annual","belt","4","Porites astreoides","Macroalgae","DICT","Dictyota spp.",15,NA
"231012MGNT4080802","Magens Bay",2023,"Annual","belt","4","Porites astreoides","Macroalgae","DICT","Dictyota spp.",15,NA
"231012MGNT4080803","Magens Bay",2023,"Annual","belt","4","Porites porites","Multiple","SADUS","Stegastes adustus: not distinguished between Interaction, Predator, Predation",1,NA
"231012MGNT4080804","Magens Bay",2023,"Annual","belt","4","Porites porites","Macroalgae","DICT","Dictyota spp.",12,NA
"231012MGNT4080804","Magens Bay",2023,"Annual","belt","4","Porites porites","Macroalgae","FIL","Filamentous turf",15,NA
"231012MGNT4080804","Magens Bay",2023,"Annual","belt","4","Porites porites","Multiple","SADUS","Stegastes adustus: not distinguished between Interaction, Predator, Predation",1,NA
"231012MGNT4080805","Magens Bay",2023,"Annual","belt","4","Agaricia agaricites","Macroalgae","FIL","Filamentous turf",25,NA
"231012MGNT4080805","Magens Bay",2023,"Annual","belt","4","Agaricia agaricites","Multiple","SADUS","Stegastes adustus: not distinguished between Interaction, Predator, Predation",1,NA
"231012MGNT4080805","Magens Bay",2023,"Annual","belt","4","Agaricia agaricites","Predation","BITES","Bites",25,NA
"231012MGNT4080806","Magens Bay",2023,"Annual","intercept","4","Millepora alcicornis","Macroalgae","DICT","Dictyota spp.",15,NA
"231012MGNT4080807","Magens Bay",2023,"Annual","intercept","4","Orbicella annularis","Macroalgae","DICT","Dictyota spp.",15,NA
"231012MGNT4080807","Magens Bay",2023,"Annual","intercept","4","Orbicella annularis","Macroalgae","FIL","Filamentous turf",15,NA
"231012MGNT4080807","Magens Bay",2023,"Annual","intercept","4","Orbicella annularis","Multiple","SADUS","Stegastes adustus: not distinguished between Interaction, Predator, Predation",1,NA
"231012MGNT4080807","Magens Bay",2023,"Annual","intercept","4","Orbicella annularis","Predation","BITES","Bites",20,NA
"231012MGNT4080808","Magens Bay",2023,"Annual","intercept","4","Porites porites","Macroalgae","DICT","Dictyota spp.",5,NA
"231012MGNT4080809","Magens Bay",2023,"Annual","intercept","4","Stephanocoenia intersepta","Macroalgae","MACA","Macroalgae",8,NA
"231012MGNT4080810","Magens Bay",2023,"Annual","intercept","4","Porites astreoides","Macroalgae","DICT","Dictyota spp.",20,NA
"231012MGNT4081182","Magens Bay",2023,"Annual","intercept","4","Orbicella annularis","Macroalgae","DICT","Dictyota spp.",5,NA
"231012MGNT4081183","Magens Bay",2023,"Annual","intercept","4","Stephanocoenia intersepta",NA,NA,NA,0,NA
"231012MGNT5080962","Magens Bay",2023,"Annual","intercept","5","Agaricia agaricites","Macroalgae","DICT","Dictyota spp.",5,NA
"231012MGNT5080962","Magens Bay",2023,"Annual","intercept","5","Agaricia agaricites","Other","SED","Sediment",5,NA
"231012MGNT5080963","Magens Bay",2023,"Annual","intercept","5","Millepora alcicornis","Macroalgae","DICT","Dictyota spp.",10,NA
"231012MGNT5080964","Magens Bay",2023,"Annual","intercept","5","Porites porites","Macroalgae","DICT","Dictyota spp.",5,NA
"231012MGNT5080964","Magens Bay",2023,"Annual","intercept","5","Porites porites","Sponge","ENSP","Encrusting sponge",20,NA
"231012MGNT5080965","Magens Bay",2023,"Annual","intercept","5","Orbicella faveolata","Macroalgae","DICT","Dictyota spp.",5,NA
"231012MGNT5080966","Magens Bay",2023,"Annual","intercept","5","Orbicella faveolata","Macroalgae","DICT","Dictyota spp.",15,NA
"231012MGNT5080967","Magens Bay",2023,"Annual","intercept","5","Porites astreoides","Gorgonian","GO","Gorgonian",5,NA
"231012MGNT5080968","Magens Bay",2023,"Annual","intercept","5","Orbicella faveolata",NA,NA,NA,0,NA
"231012MGNT5080969","Magens Bay",2023,"Annual","intercept","5","Orbicella faveolata","Sponge","ENSP","Encrusting sponge",10,NA
"231012MGNT6080970","Magens Bay",2023,"Annual","intercept","6","Porites astreoides","Macroalgae","DICT","Dictyota spp.",5,NA
"231012MGNT6080970","Magens Bay",2023,"Annual","intercept","6","Porites astreoides","Other","SED","Sediment",20,NA
"231012MGNT6080971","Magens Bay",2023,"Annual","intercept","6","Solenastrea bournoni","Macroalgae","DICT","Dictyota spp.",1,NA
"231012MGNT6080971","Magens Bay",2023,"Annual","intercept","6","Solenastrea bournoni","Other","SED","Sediment",2,NA
"231012MGNT6080972","Magens Bay",2023,"Annual","intercept","6","Agaricia agaricites","Macroalgae","DICT","Dictyota spp.",1,NA
"231012MGNT6080973","Magens Bay",2023,"Annual","intercept","6","Stephanocoenia intersepta","Macroalgae","DICT","Dictyota spp.",10,NA
"231012MGNT6080973","Magens Bay",2023,"Annual","intercept","6","Stephanocoenia intersepta","Other","SED","Sediment",10,NA
"231012MGNT6080974","Magens Bay",2023,"Annual","intercept","6","Orbicella faveolata","Macroalgae","DICT","Dictyota spp.",2,NA
"231012MGNT6080975","Magens Bay",2023,"Annual","intercept","6","Agaricia agaricites","Macroalgae","DICT","Dictyota spp.",2,"macro=old mort"
"231012MGNT6080975","Magens Bay",2023,"Annual","intercept","6","Agaricia agaricites","Macroalgae","MACA","Macroalgae",5,"macro=old mort"
"231012MGNT6080976","Magens Bay",2023,"Annual","intercept","6","Porites astreoides","Macroalgae","DICT","Dictyota spp.",5,NA
"231012MGNT6080977","Magens Bay",2023,"Annual","intercept","6","Porites astreoides","Macroalgae","DICT","Dictyota spp.",5,NA
"231012MGNT6080978","Magens Bay",2023,"Annual","intercept","6","Siderastrea siderea","Macroalgae","DICT","Dictyota spp.",10,"mort = sed"
"231012MGNT6080978","Magens Bay",2023,"Annual","intercept","6","Siderastrea siderea","Other","SED","Sediment",10,"mort = sed"
"231012MGNT6080979","Magens Bay",2023,"Annual","intercept","6","Orbicella faveolata",NA,NA,NA,0,NA
"231012MGNT6080980","Magens Bay",2023,"Annual","intercept","6","Orbicella species complex","Macroalgae","DICT","Dictyota spp.",5,NA
"231012MGNT6080980","Magens Bay",2023,"Annual","intercept","6","Orbicella species complex","Other","SED","Sediment",10,NA
"231012MGNT6080981","Magens Bay",2023,"Annual","intercept","6","Montastraea cavernosa",NA,NA,NA,0,NA
"231012MGNT6080982","Magens Bay",2023,"Annual","intercept","6","Porites porites","Macroalgae","DICT","Dictyota spp.",5,NA
"231012MGNT6080983","Magens Bay",2023,"Annual","intercept","6","Stephanocoenia intersepta","Other","SED","Sediment",10,NA
"231012MGNT6080984","Magens Bay",2023,"Annual","intercept","6","Siderastrea siderea","Other","SED","Sediment",10,NA
"231012MGNT6080985","Magens Bay",2023,"Annual","intercept","6","Orbicella faveolata","Macroalgae","DICT","Dictyota spp.",20,NA
"231012MGNT6080985","Magens Bay",2023,"Annual","intercept","6","Orbicella faveolata","Sponge","CLIO","Cliothosa delitrix (formerly Cliona delitrix)",100,NA
"231207MSRT1079581","Meri Shoal",2023,"Annual","intercept","1","Orbicella franksi","Macroalgae","DICT","Dictyota spp.",1,NA
"231207MSRT1079581","Meri Shoal",2023,"Annual","intercept","1","Orbicella franksi","Multiple","WORM","Worm: not distinguished between Interaction, Predator, Predation",1,NA
"231207MSRT1079582","Meri Shoal",2023,"Annual","intercept","1","Orbicella species complex",NA,NA,NA,0,NA
"231207MSRT1079583","Meri Shoal",2023,"Annual","intercept","1","Orbicella franksi","Macroalgae","LOBO","Lobophora spp.",2,NA
"231207MSRT1079583","Meri Shoal",2023,"Annual","intercept","1","Orbicella franksi","Macroalgae","DICT","Dictyota spp.",1,NA
"231207MSRT1079584","Meri Shoal",2023,"Annual","intercept","1","Orbicella franksi","Macroalgae","LOBO","Lobophora spp.",2,NA
"231207MSRT1079585","Meri Shoal",2023,"Annual","intercept","1","Orbicella franksi","Sponge","CLIO","Cliothosa delitrix (formerly Cliona delitrix)",2,NA
"231207MSRT1079585","Meri Shoal",2023,"Annual","intercept","1","Orbicella franksi","Worm","XMAS","Christmas tree worm",1,NA
"231207MSRT1079586","Meri Shoal",2023,"Annual","intercept","1","Orbicella species complex",NA,NA,NA,0,NA
"231207MSRT1079587","Meri Shoal",2023,"Annual","intercept","1","Orbicella franksi",NA,NA,NA,0,NA
"231207MSRT1079588","Meri Shoal",2023,"Annual","intercept","1","Orbicella franksi","Macroalgae","DICT","Dictyota spp.",5,NA
"231207MSRT1079588","Meri Shoal",2023,"Annual","intercept","1","Orbicella franksi","Worm","XMAS","Christmas tree worm",1,NA
"231207MSRT1079589","Meri Shoal",2023,"Annual","intercept","1","Orbicella franksi","Macroalgae","DICT","Dictyota spp.",2,NA
"231207MSRT1079590","Meri Shoal",2023,"Annual","intercept","1","Orbicella franksi","Macroalgae","MACA","Macroalgae",3,NA
"231207MSRT1079590","Meri Shoal",2023,"Annual","intercept","1","Orbicella franksi","Worm","CHMN","Chimney",1,NA
"231207MSRT1079591","Meri Shoal",2023,"Annual","intercept","1","Orbicella franksi",NA,NA,NA,0,NA
"231207MSRT1079592","Meri Shoal",2023,"Annual","intercept","1","Orbicella franksi","Macroalgae","MACA","Macroalgae",2,NA
"231207MSRT1079593","Meri Shoal",2023,"Annual","intercept","1","Orbicella franksi","Macroalgae","DICT","Dictyota spp.",1,NA
"231207MSRT1079593","Meri Shoal",2023,"Annual","intercept","1","Orbicella franksi","Other","SED","Sediment",2,NA
"231207MSRT1079594","Meri Shoal",2023,"Annual","intercept","1","Orbicella franksi",NA,NA,NA,0,NA
"231207MSRT2079595","Meri Shoal",2023,"Annual","intercept","2","Orbicella franksi",NA,NA,NA,0,NA
"231207MSRT2079596","Meri Shoal",2023,"Annual","intercept","2","Orbicella franksi","Macroalgae","MACA","Macroalgae",2,NA
"231207MSRT2079597","Meri Shoal",2023,"Annual","intercept","2","Orbicella franksi","Macroalgae","MACA","Macroalgae",1,NA
"231207MSRT2079598","Meri Shoal",2023,"Annual","intercept","2","Orbicella franksi","Macroalgae","LOBO","Lobophora spp.",3,NA
"231207MSRT2079598","Meri Shoal",2023,"Annual","intercept","2","Orbicella franksi","Worm","CHMN","Chimney",1,NA
"231207MSRT2079599","Meri Shoal",2023,"Annual","intercept","2","Orbicella franksi",NA,NA,NA,0,NA
"231207MSRT2079600","Meri Shoal",2023,"Annual","intercept","2","Orbicella franksi","Macroalgae","MACA","Macroalgae",2,NA
"231207MSRT2079601","Meri Shoal",2023,"Annual","intercept","2","Orbicella franksi","Macroalgae","MACA","Macroalgae",1,NA
"231207MSRT2079601","Meri Shoal",2023,"Annual","intercept","2","Orbicella franksi","Worm","CHMN","Chimney",3,NA
"231207MSRT2079602","Meri Shoal",2023,"Annual","intercept","2","Siderastrea siderea","Worm","XMAS","Christmas tree worm",1,NA
"231207MSRT2079603","Meri Shoal",2023,"Annual","intercept","2","Siderastrea siderea","Macroalgae","DICT","Dictyota spp.",2,NA
"231207MSRT2079604","Meri Shoal",2023,"Annual","intercept","2","Porites astreoides","Macroalgae","MACA","Macroalgae",2,NA
"231207MSRT2079604","Meri Shoal",2023,"Annual","intercept","2","Porites astreoides","Other","POOP","Parrotfish poop",1,NA
"231207MSRT2079605","Meri Shoal",2023,"Annual","intercept","2","Orbicella franksi",NA,NA,NA,0,NA
"231207MSRT2079606","Meri Shoal",2023,"Annual","intercept","2","Orbicella franksi","Sponge","ICING","Icing sponge",1,NA
"231207MSRT2079607","Meri Shoal",2023,"Annual","intercept","2","Orbicella franksi","Macroalgae","MACA","Macroalgae",1,NA
"231207MSRT2079608","Meri Shoal",2023,"Annual","intercept","2","Porites astreoides","Macroalgae","LOBO","Lobophora spp.",5,NA
"231207MSRT2079609","Meri Shoal",2023,"Annual","intercept","2","Orbicella franksi","Macroalgae","MACA","Macroalgae",1,NA
"231207MSRT2079610","Meri Shoal",2023,"Annual","intercept","2","Orbicella franksi","Worm","CHMN","Chimney",1,NA
"231207MSRT2079611","Meri Shoal",2023,"Annual","intercept","2","Porites astreoides","Macroalgae","MACA","Macroalgae",1,NA
"231207MSRT2079611","Meri Shoal",2023,"Annual","intercept","2","Porites astreoides","Sponge","CLIO","Cliothosa delitrix (formerly Cliona delitrix)",2,NA
"231207MSRT2079612","Meri Shoal",2023,"Annual","intercept","2","Porites astreoides","Macroalgae","MACA","Macroalgae",10,NA
"231207MSRT2079613","Meri Shoal",2023,"Annual","intercept","2","Porites astreoides","Macroalgae","MACA","Macroalgae",2,NA
"231207MSRT2079614","Meri Shoal",2023,"Annual","intercept","2","Porites furcata",NA,NA,NA,0,NA
"231207MSRT2079615","Meri Shoal",2023,"Annual","intercept","2","Orbicella franksi",NA,NA,NA,0,NA
"231207MSRT3079616","Meri Shoal",2023,"Annual","intercept","3","Orbicella franksi","Sponge","ICING","Icing sponge",1,NA
"231207MSRT3079617","Meri Shoal",2023,"Annual","intercept","3","Orbicella franksi",NA,NA,NA,0,NA
"231207MSRT3079618","Meri Shoal",2023,"Annual","intercept","3","Orbicella franksi",NA,NA,NA,0,NA
"231207MSRT3079619","Meri Shoal",2023,"Annual","intercept","3","Orbicella annularis","Macroalgae","MACA","Macroalgae",5,NA
"231207MSRT3079620","Meri Shoal",2023,"Annual","intercept","3","Orbicella franksi",NA,NA,NA,0,NA
"231207MSRT3079621","Meri Shoal",2023,"Annual","intercept","3","Porites astreoides","Macroalgae","LOBO","Lobophora spp.",10,NA
"231207MSRT3079622","Meri Shoal",2023,"Annual","intercept","3","Orbicella franksi","Macroalgae","LOBO","Lobophora spp.",2,NA
"231207MSRT3079623","Meri Shoal",2023,"Annual","intercept","3","Porites astreoides",NA,NA,NA,0,NA
"231207MSRT3079624","Meri Shoal",2023,"Annual","intercept","3","Montastraea cavernosa","Macroalgae","DICT","Dictyota spp.",2,NA
"231207MSRT3079625","Meri Shoal",2023,"Annual","intercept","3","Orbicella franksi",NA,NA,NA,0,NA
"231207MSRT3079626","Meri Shoal",2023,"Annual","intercept","3","Orbicella franksi","Worm","CHMN","Chimney",1,NA
"231207MSRT3079627","Meri Shoal",2023,"Annual","intercept","3","Orbicella franksi","Macroalgae","MACA","Macroalgae",1,NA
"231207MSRT3079628","Meri Shoal",2023,"Annual","intercept","3","Orbicella franksi","Macroalgae","MACA","Macroalgae",2,NA
"231207MSRT3079628","Meri Shoal",2023,"Annual","intercept","3","Orbicella franksi","Sponge","ICING","Icing sponge",1,NA
"231207MSRT3079629","Meri Shoal",2023,"Annual","intercept","3","Porites astreoides","Macroalgae","MACA","Macroalgae",1,NA
"231207MSRT4079160","Meri Shoal",2023,"Annual","intercept","4","Orbicella franksi","Macroalgae","DICT","Dictyota spp.",2,"%REC from BL"
"231207MSRT4079160","Meri Shoal",2023,"Annual","intercept","4","Orbicella franksi","Macroalgae","MACA","Macroalgae",1,"%REC from BL"
"231207MSRT4079161","Meri Shoal",2023,"Annual","intercept","4","Porites astreoides",NA,NA,NA,0,NA
"231207MSRT4079162","Meri Shoal",2023,"Annual","intercept","4","Orbicella franksi","Macroalgae","DICT","Dictyota spp.",2,"%REC from BL"
"231207MSRT4079162","Meri Shoal",2023,"Annual","intercept","4","Orbicella franksi","Worm","XMAS","Christmas tree worm",1,"%REC from BL"
"231207MSRT4079163","Meri Shoal",2023,"Annual","intercept","4","Orbicella franksi","Macroalgae","LOBO","Lobophora spp.",1,NA
"231207MSRT4079163","Meri Shoal",2023,"Annual","intercept","4","Orbicella franksi","Macroalgae","DICT","Dictyota spp.",1,NA
"231207MSRT4079164","Meri Shoal",2023,"Annual","intercept","4","Porites astreoides","Macroalgae","DICT","Dictyota spp.",6,NA
"231207MSRT4079164","Meri Shoal",2023,"Annual","intercept","4","Porites astreoides","Macroalgae","LOBO","Lobophora spp.",1,NA
"231207MSRT4080484","Meri Shoal",2023,"Annual","intercept","4","Porites astreoides",NA,NA,NA,0,NA
"231207MSRT4080485","Meri Shoal",2023,"Annual","intercept","4","Agaricia spp.","Macroalgae","LOBO","Lobophora spp.",13,NA
"231207MSRT4080486","Meri Shoal",2023,"Annual","intercept","4","Orbicella franksi","Sponge","CLIO","Cliothosa delitrix (formerly Cliona delitrix)",5,NA
"231207MSRT4080487","Meri Shoal",2023,"Annual","intercept","4","Orbicella franksi","Macroalgae","RAMI","Ramicrusta spp.",5,NA
"231207MSRT4080487","Meri Shoal",2023,"Annual","intercept","4","Orbicella franksi","Multiple","SADUS","Stegastes adustus: not distinguished between Interaction, Predator, Predation",1,NA
"231207MSRT4080487","Meri Shoal",2023,"Annual","intercept","4","Orbicella franksi","Multiple","DFSP","Damselfish spp.: not distinguished between Interaction, Predator, Predation",1,NA
"231207MSRT4080487","Meri Shoal",2023,"Annual","intercept","4","Orbicella franksi","Predation","BITES","Bites",30,NA
"231207MSRT4080487","Meri Shoal",2023,"Annual","intercept","4","Orbicella franksi","Worm","FDUST","Featherduster",1,NA
"231207MSRT4080488","Meri Shoal",2023,"Annual","intercept","4","Porites astreoides","Macroalgae","LOBO","Lobophora spp.",5,NA
